t,hip_L.q,abduct_L.q,hip_R.q,abduct_R.q
0.449000,0.061199973,0.012844840,0.620983601,-0.002222690
0.450000,0.059292308,0.012914166,0.620543004,-0.002144626
0.451000,0.057393108,0.012982947,0.620096731,-0.002067053
0.452000,0.055502510,0.013051178,0.619644880,-0.001989975
0.453000,0.053620651,0.013118850,0.619187554,-0.001913394
0.454000,0.051747666,0.013185958,0.618724851,-0.001837314
0.455000,0.049883692,0.013252495,0.618256872,-0.001761736
0.456000,0.048028862,0.013318454,0.617783718,-0.001686664
0.457000,0.046183313,0.013383830,0.617305488,-0.001612100
0.458000,0.044347179,0.013448616,0.616822282,-0.001538047
0.459000,0.042520593,0.013512807,0.616334201,-0.001464506
0.460000,0.040703689,0.013576395,0.615841345,-0.001391480
0.461000,0.038896601,0.013639375,0.615343813,-0.001318971
0.462000,0.037099461,0.013701741,0.614841706,-0.001246981
0.463000,0.035312402,0.013763487,0.614335122,-0.001175512
0.464000,0.033535556,0.013824609,0.613824163,-0.001104565
0.465000,0.031769054,0.013885100,0.613308928,-0.001034143
0.466000,0.030013026,0.013944954,0.612789515,-0.000964247
0.467000,0.028267604,0.014004168,0.612266025,-0.000894878
0.468000,0.026532917,0.014062734,0.611738556,-0.000826039
0.469000,0.024809094,0.014120649,0.611207208,-0.000757729
0.470000,0.023096265,0.014177908,0.610672079,-0.000689951
0.471000,0.021394558,0.014234505,0.610133269,-0.000622706
0.472000,0.019704101,0.014290435,0.609590874,-0.000555994
0.473000,0.018025020,0.014345695,0.609044995,-0.000489817
0.474000,0.016357443,0.014400279,0.608495729,-0.000424176
0.475000,0.014701495,0.014454184,0.607943173,-0.000359071
0.476000,0.013057302,0.014507404,0.607387426,-0.000294503
0.477000,0.011424989,0.014559937,0.606828585,-0.000230473
0.478000,0.009804679,0.014611777,0.606266746,-0.000166982
0.479000,0.008196497,0.014662921,0.605702007,-0.000104029
0.480000,0.006600565,0.014713365,0.605134464,-0.000041615
0.481000,0.005017006,0.014763106,0.604564214,0.000020260
0.482000,0.003445940,0.014812140,0.603991353,0.000081595
0.483000,0.001887490,0.014860464,0.603415975,0.000142390
0.484000,0.000341774,0.014908074,0.602838177,0.000202645
0.485000,-0.001191086,0.014954967,0.602258054,0.000262361
0.486000,-0.002710974,0.015001141,0.601675699,0.000321537
0.487000,-0.004217770,0.015046592,0.601091208,0.000380173
0.488000,-0.005711357,0.015091318,0.600504675,0.000438270
0.489000,-0.007191619,0.015135316,0.599916192,0.000495828
0.490000,-0.008658441,0.015178584,0.599325854,0.000552847
0.491000,-0.010111706,0.015221119,0.598733753,0.000609329
0.492000,-0.011551301,0.015262920,0.598139980,0.000665272
0.493000,-0.012977112,0.015303984,0.597544630,0.000720679
0.494000,-0.014389027,0.015344310,0.596947792,0.000775549
0.495000,-0.015786934,0.015383895,0.596349558,0.000829884
0.496000,-0.017170722,0.015422738,0.595750018,0.000883684
0.497000,-0.018540281,0.015460838,0.595149263,0.000936950
0.498000,-0.019895501,0.015498194,0.594547383,0.000989683
0.499000,-0.021236274,0.015534803,0.593944467,0.001041884
0.500000,-0.022562493,0.015570666,0.593340603,0.001093554
0.501000,-0.023874050,0.015605781,0.592735880,0.001144694
0.502000,-0.025170840,0.015640148,0.592130385,0.001195305
0.503000,-0.026452759,0.015673766,0.591524206,0.001245389
0.504000,-0.027719701,0.015706634,0.590917430,0.001294946
0.505000,-0.028971564,0.015738753,0.590310143,0.001343979
0.506000,-0.030208246,0.015770121,0.589702430,0.001392488
0.507000,-0.031429646,0.015800740,0.589094377,0.001440475
0.508000,-0.032635663,0.015830610,0.588486068,0.001487941
0.509000,-0.033826198,0.015859729,0.587877587,0.001534889
0.510000,-0.035001152,0.015888100,0.587269017,0.001581319
0.511000,-0.036160429,0.015915723,0.586660442,0.001627233
0.512000,-0.037303931,0.015942598,0.586051943,0.001672633
0.513000,-0.038431564,0.015968726,0.585443602,0.001717520
0.514000,-0.039543232,0.015994109,0.584835500,0.001761897
0.515000,-0.040638844,0.016018747,0.584227718,0.001805765
0.516000,-0.041718305,0.016042642,0.583620334,0.001849126
0.517000,-0.042781526,0.016065796,0.583013430,0.001891982
0.518000,-0.043828415,0.016088209,0.582407081,0.001934335
0.519000,-0.044858884,0.016109885,0.581801368,0.001976186
0.520000,-0.045872844,0.016130824,0.581196365,0.002017538
0.521000,-0.046870207,0.016151028,0.580592151,0.002058394
0.522000,-0.047850889,0.016170501,0.579988801,0.002098754
0.523000,-0.048814804,0.016189244,0.579386390,0.002138621
0.524000,-0.049761868,0.016207261,0.578784991,0.002177997
0.525000,-0.050691999,0.016224552,0.578184680,0.002216885
0.526000,-0.051605114,0.016241122,0.577585529,0.002255286
0.527000,-0.052501133,0.016256974,0.576987610,0.002293203
0.528000,-0.053379977,0.016272110,0.576390994,0.002330638
0.529000,-0.054241568,0.016286533,0.575795753,0.002367593
0.530000,-0.055085828,0.016300248,0.575201956,0.002404071
0.531000,-0.055912681,0.016313257,0.574609673,0.002440074
0.532000,-0.056722052,0.016325564,0.574018973,0.002475604
0.533000,-0.057513869,0.016337174,0.573429922,0.002510664
0.534000,-0.058288057,0.016348089,0.572842588,0.002545256
0.535000,-0.059044546,0.016358315,0.572257037,0.002579382
0.536000,-0.059783266,0.016367854,0.571673335,0.002613046
0.537000,-0.060504148,0.016376713,0.571091546,0.002646248
0.538000,-0.061207123,0.016384894,0.570511734,0.002678993
0.539000,-0.061892126,0.016392404,0.569933963,0.002711282
0.540000,-0.062559091,0.016399246,0.569358293,0.002743118
0.541000,-0.063207953,0.016405425,0.568784787,0.002774503
0.542000,-0.063838650,0.016410947,0.568213505,0.002805440
0.543000,-0.064451121,0.016415817,0.567644508,0.002835932
0.544000,-0.065045304,0.016420040,0.567077853,0.002865981
0.545000,-0.065621141,0.016423620,0.566513599,0.002895589
0.546000,-0.066178573,0.016426565,0.565951803,0.002924759
0.547000,-0.066717544,0.016428880,0.565392521,0.002953494
0.548000,-0.067237998,0.016430570,0.564835810,0.002981796
0.549000,-0.067739881,0.016431641,0.564281723,0.003009668
0.550000,-0.068223141,0.016432099,0.563730314,0.003037112
0.551000,-0.068687725,0.016431952,0.563181636,0.003064131
0.552000,-0.069133584,0.016431203,0.562635742,0.003090728
0.553000,-0.069560667,0.016429862,0.562092682,0.003116906
0.554000,-0.069968928,0.016427932,0.561552506,0.003142666
0.555000,-0.070358320,0.016425423,0.561015264,0.003168011
0.556000,-0.070728798,0.016422339,0.560481005,0.003192944
0.557000,-0.071080317,0.016418688,0.559949775,0.003217468
0.558000,-0.071412836,0.016414477,0.559421621,0.003241585
0.559000,-0.071726313,0.016409713,0.558896590,0.003265298
0.560000,-0.072020708,0.016404404,0.558374725,0.003288610
0.561000,-0.072295983,0.016398555,0.557856071,0.003311522
0.562000,-0.072552100,0.016392176,0.557340671,0.003334037
0.563000,-0.072789024,0.016385273,0.556828566,0.003356159
0.564000,-0.073006719,0.016377853,0.556319797,0.003377890
0.565000,-0.073205153,0.016369925,0.555814406,0.003399231
0.566000,-0.073384293,0.016361497,0.555312430,0.003420187
0.567000,-0.073544110,0.016352576,0.554813908,0.003440758
0.568000,-0.073684574,0.016343169,0.554318877,0.003460949
0.569000,-0.073805656,0.016333286,0.553827374,0.003480761
0.570000,-0.073907332,0.016322935,0.553339434,0.003500196
0.571000,-0.073989575,0.016312122,0.552855092,0.003519258
0.572000,-0.074052362,0.016300858,0.552374380,0.003537949
0.573000,-0.074095670,0.016289150,0.551897331,0.003556271
0.574000,-0.074119478,0.016277006,0.551423978,0.003574227
0.575000,-0.074123768,0.016264435,0.550954349,0.003591819
0.576000,-0.074108519,0.016251446,0.550488475,0.003609050
0.577000,-0.074073717,0.016238048,0.550026385,0.003625922
0.578000,-0.074019345,0.016224248,0.549568105,0.003642437
0.579000,-0.073945388,0.016210057,0.549113663,0.003658598
0.580000,-0.073851835,0.016195482,0.548663085,0.003674408
0.581000,-0.073738674,0.016180533,0.548216394,0.003689868
0.582000,-0.073605895,0.016165219,0.547773614,0.003704981
0.583000,-0.073453490,0.016149548,0.547334769,0.003719749
0.584000,-0.073281451,0.016133530,0.546899879,0.003734174
0.585000,-0.073089772,0.016117174,0.546468966,0.003748260
0.586000,-0.072878449,0.016100489,0.546042049,0.003762007
0.587000,-0.072647480,0.016083485,0.545619147,0.003775419
0.588000,-0.072396862,0.016066170,0.545200277,0.003788498
0.589000,-0.072126596,0.016048554,0.544785457,0.003801245
0.590000,-0.071836682,0.016030647,0.544374701,0.003813663
0.591000,-0.071527123,0.016012457,0.543968025,0.003825755
0.592000,-0.071197924,0.015993994,0.543565442,0.003837521
0.593000,-0.070849089,0.015975268,0.543166965,0.003848966
0.594000,-0.070480626,0.015956288,0.542772606,0.003860089
0.595000,-0.070092542,0.015937064,0.542382375,0.003870895
0.596000,-0.069684848,0.015917605,0.541996282,0.003881384
0.597000,-0.069257553,0.015897921,0.541614335,0.003891558
0.598000,-0.068810672,0.015878021,0.541236543,0.003901421
0.599000,-0.068344217,0.015857914,0.540862912,0.003910973
0.600000,-0.067858203,0.015837612,0.540493447,0.003920217
0.601000,-0.067352648,0.015817122,0.540128154,0.003929155
0.602000,-0.066827569,0.015796455,0.539767036,0.003937788
0.603000,-0.066282986,0.015775621,0.539410095,0.003946119
0.604000,-0.065718919,0.015754628,0.539057334,0.003954150
0.605000,-0.065135391,0.015733487,0.538708752,0.003961881
0.606000,-0.064532425,0.015712207,0.538364350,0.003969316
0.607000,-0.063910047,0.015690798,0.538024126,0.003976456
0.608000,-0.063268281,0.015669270,0.537688078,0.003983303
0.609000,-0.062607158,0.015647631,0.537356203,0.003989859
0.610000,-0.061926704,0.015625892,0.537028496,0.003996125
0.611000,-0.061226951,0.015604062,0.536704952,0.004002103
0.612000,-0.060507931,0.015582151,0.536385564,0.004007794
0.613000,-0.059769678,0.015560168,0.536070325,0.004013202
0.614000,-0.059012224,0.015538123,0.535759228,0.004018326
0.615000,-0.058235608,0.015516024,0.535452262,0.004023170
0.616000,-0.057439866,0.015493882,0.535149418,0.004027734
0.617000,-0.056625036,0.015471707,0.534850683,0.004032020
0.618000,-0.055791160,0.015449506,0.534556047,0.004036029
0.619000,-0.054938278,0.015427290,0.534265495,0.004039764
0.620000,-0.054066433,0.015405068,0.533979014,0.004043226
0.621000,-0.053175670,0.015382848,0.533696588,0.004046416
0.622000,-0.052266034,0.015360641,0.533418202,0.004049336
0.623000,-0.051337572,0.015338456,0.533143837,0.004051987
0.624000,-0.050390332,0.015316301,0.532873477,0.004054371
0.625000,-0.049424364,0.015294185,0.532607102,0.004056489
0.626000,-0.048439718,0.015272117,0.532344691,0.004058343
0.627000,-0.047436448,0.015250107,0.532086225,0.004059933
0.628000,-0.046414606,0.015228163,0.531831681,0.004061262
0.629000,-0.045374248,0.015206294,0.531581036,0.004062331
0.630000,-0.044315430,0.015184508,0.531334267,0.004063141
0.631000,-0.043238209,0.015162814,0.531091348,0.004063693
0.632000,-0.042142644,0.015141221,0.530852255,0.004063989
0.633000,-0.041028796,0.015119737,0.530616960,0.004064029
0.634000,-0.039896725,0.015098371,0.530385436,0.004063816
0.635000,-0.038746495,0.015077131,0.530157655,0.004063351
0.636000,-0.037578170,0.015056024,0.529933587,0.004062634
0.637000,-0.036391814,0.015035060,0.529713202,0.004061667
0.638000,-0.035187496,0.015014245,0.529496469,0.004060451
0.639000,-0.033965282,0.014993589,0.529283355,0.004058987
0.640000,-0.032725241,0.014973099,0.529073827,0.004057276
0.641000,-0.031467445,0.014952783,0.528867852,0.004055320
0.642000,-0.030191965,0.014932647,0.528665395,0.004053120
0.643000,-0.028898874,0.014912701,0.528466420,0.004050676
0.644000,-0.027588246,0.014892951,0.528270890,0.004047990
0.645000,-0.026260156,0.014873405,0.528078769,0.004045062
0.646000,-0.024914682,0.014854070,0.527890017,0.004041895
0.647000,-0.023551901,0.014834952,0.527704595,0.004038488
0.648000,-0.022171892,0.014816060,0.527522464,0.004034844
0.649000,-0.020774735,0.014797399,0.527343582,0.004030962
0.650000,-0.019360513,0.014778977,0.527167907,0.004026844
0.651000,-0.017929307,0.014760801,0.526995398,0.004022491
0.652000,-0.016481203,0.014742876,0.526826010,0.004017904
0.653000,-0.015016284,0.014725209,0.526659699,0.004013083
0.654000,-0.013534638,0.014707807,0.526496420,0.004008030
0.655000,-0.012036351,0.014690675,0.526336127,0.004002746
0.656000,-0.010521513,0.014673820,0.526178774,0.003997231
0.657000,-0.008990214,0.014657247,0.526024312,0.003991487
0.658000,-0.007442543,0.014640963,0.525872693,0.003985513
0.659000,-0.005878594,0.014624972,0.525723869,0.003979312
0.660000,-0.004298459,0.014609281,0.525577788,0.003972884
0.661000,-0.002702234,0.014593894,0.525434401,0.003966229
0.662000,-0.001090012,0.014578817,0.525293656,0.003959349
0.663000,0.000538108,0.014564055,0.525155500,0.003952245
0.664000,0.002182030,0.014549613,0.525019880,0.003944916
0.665000,0.003841654,0.014535495,0.524886743,0.003937365
0.666000,0.005516880,0.014521706,0.524756034,0.003929591
0.667000,0.007207609,0.014508251,0.524627698,0.003921596
0.668000,0.008913737,0.014495133,0.524501678,0.003913380
0.669000,0.010635161,0.014482358,0.524377917,0.003904944
0.670000,0.012371778,0.014469928,0.524256359,0.003896289
0.671000,0.014123482,0.014457849,0.524136945,0.003887415
0.672000,0.015890167,0.014446123,0.524019617,0.003878324
0.673000,0.017671726,0.014434753,0.523904313,0.003869015
0.674000,0.019468050,0.014423745,0.523790975,0.003859490
0.675000,0.021279030,0.014413100,0.523679541,0.003849749
0.676000,0.023104557,0.014402821,0.523569949,0.003839794
0.677000,0.024944518,0.014392913,0.523462138,0.003829623
0.678000,0.026798802,0.014383376,0.523356043,0.003819240
0.679000,0.028667295,0.014374214,0.523251603,0.003808643
0.680000,0.030549883,0.014365430,0.523148751,0.003797834
0.681000,0.032446451,0.014357025,0.523047424,0.003786813
0.682000,0.034356883,0.014349001,0.522947555,0.003775581
0.683000,0.036281063,0.014341361,0.522849080,0.003764139
0.684000,0.038218871,0.014334106,0.522751930,0.003752486
0.685000,0.040170190,0.014327238,0.522656038,0.003740625
0.686000,0.042134900,0.014320758,0.522561337,0.003728555
0.687000,0.044112879,0.014314667,0.522467759,0.003716277
0.688000,0.046104007,0.014308967,0.522375233,0.003703791
0.689000,0.048108162,0.014303658,0.522283690,0.003691099
0.690000,0.050125219,0.014298741,0.522193061,0.003678201
0.691000,0.052155056,0.014294216,0.522103274,0.003665097
0.692000,0.054197547,0.014290084,0.522014257,0.003651787
0.693000,0.056252566,0.014286346,0.521925941,0.003638274
0.694000,0.058319988,0.014283000,0.521838250,0.003624556
0.695000,0.060399684,0.014280047,0.521751114,0.003610635
0.696000,0.062491526,0.014277487,0.521664459,0.003596511
0.697000,0.064595386,0.014275319,0.521578211,0.003582185
0.698000,0.066711134,0.014273543,0.521492295,0.003567658
0.699000,0.068838640,0.014272157,0.521406637,0.003552929
0.700000,0.070977772,0.014271161,0.521321161,0.003537999
0.701000,0.073128399,0.014270553,0.521235792,0.003522869
0.702000,0.075290387,0.014270332,0.521150454,0.003507540
0.703000,0.077463604,0.014270497,0.521065070,0.003492011
0.704000,0.079647915,0.014271046,0.520979563,0.003476284
0.705000,0.081843186,0.014271977,0.520893856,0.003460359
0.706000,0.084049281,0.014273288,0.520807871,0.003444237
0.707000,0.086266065,0.014274976,0.520721530,0.003427917
0.708000,0.088493399,0.014277040,0.520634754,0.003411401
0.709000,0.090731148,0.014279477,0.520547465,0.003394689
0.710000,0.092979173,0.014282285,0.520459582,0.003377781
0.711000,0.095237334,0.014285459,0.520371027,0.003360678
0.712000,0.097505494,0.014288998,0.520281719,0.003343380
0.713000,0.099783512,0.014292899,0.520191578,0.003325888
0.714000,0.102071248,0.014297157,0.520100524,0.003308203
0.715000,0.104368560,0.014301769,0.520008475,0.003290324
0.716000,0.106675307,0.014306732,0.519915350,0.003272253
0.717000,0.108991347,0.014312041,0.519821068,0.003253989
0.718000,0.111316537,0.014317694,0.519725547,0.003235533
0.719000,0.113650734,0.014323684,0.519628705,0.003216886
0.720000,0.115993794,0.014330010,0.519530460,0.003198048
0.721000,0.118345574,0.014336665,0.519430728,0.003179020
0.722000,0.120705927,0.014343645,0.519329427,0.003159801
0.723000,0.123074709,0.014350946,0.519226475,0.003140392
0.724000,0.125451775,0.014358562,0.519121787,0.003120794
0.725000,0.127836978,0.014366489,0.519015281,0.003101008
0.726000,0.130230172,0.014374720,0.518906873,0.003081032
0.727000,0.132631209,0.014383252,0.518796478,0.003060869
0.728000,0.135039943,0.014392078,0.518684014,0.003040518
0.729000,0.137456225,0.014401193,0.518569395,0.003019979
0.730000,0.139879907,0.014410590,0.518452538,0.002999254
0.731000,0.142310841,0.014420265,0.518333358,0.002978342
0.732000,0.144748878,0.014430210,0.518211770,0.002957243
0.733000,0.147193867,0.014440420,0.518087690,0.002935959
0.734000,0.149645661,0.014450889,0.517961033,0.002914489
0.735000,0.152104108,0.014461609,0.517831714,0.002892834
0.736000,0.154569059,0.014472575,0.517699649,0.002870994
0.737000,0.157040363,0.014483779,0.517564751,0.002848969
0.738000,0.159517869,0.014495214,0.517426937,0.002826761
0.739000,0.162001425,0.014506875,0.517286120,0.002804368
0.740000,0.164490881,0.014518752,0.517142216,0.002781791
0.741000,0.166986084,0.014530841,0.516995140,0.002759031
0.742000,0.169486883,0.014543132,0.516844806,0.002736088
0.743000,0.171993126,0.014555618,0.516691129,0.002712963
0.744000,0.174504660,0.014568293,0.516534024,0.002689654
0.745000,0.177021333,0.014581148,0.516373405,0.002666163
0.746000,0.179542991,0.014594176,0.516209188,0.002642490
0.747000,0.182069483,0.014607368,0.516041287,0.002618635
0.748000,0.184600654,0.014620716,0.515869618,0.002594599
0.749000,0.187136352,0.014634213,0.515694094,0.002570381
0.750000,0.189676423,0.014647851,0.515514632,0.002545981
0.751000,0.192220714,0.014661620,0.515331146,0.002521401
0.752000,0.194769071,0.014675513,0.515143552,0.002496640
0.753000,0.197321341,0.014689521,0.514951764,0.002471697
0.754000,0.199877369,0.014703636,0.514755699,0.002446575
0.755000,0.202437001,0.014717849,0.514555272,0.002421271
0.756000,0.205000085,0.014732150,0.514350398,0.002395787
0.757000,0.207566465,0.014746533,0.514140994,0.002370123
0.758000,0.210135988,0.014760986,0.513926976,0.002344279
0.759000,0.212708500,0.014775502,0.513708259,0.002318255
0.760000,0.215283846,0.014790072,0.513484760,0.002292050
0.761000,0.217861873,0.014804686,0.513256397,0.002265665
0.762000,0.220442426,0.014819335,0.513023084,0.002239101
0.763000,0.223025352,0.014834010,0.512784740,0.002212356
0.764000,0.225610497,0.014848702,0.512541282,0.002185432
0.765000,0.228197706,0.014863401,0.512292627,0.002158327
0.766000,0.230786826,0.014878098,0.512038693,0.002131043
0.767000,0.233377703,0.014892783,0.511779398,0.002103578
0.768000,0.235970183,0.014907447,0.511514660,0.002075934
0.769000,0.238564113,0.014922080,0.511244398,0.002048109
0.770000,0.241159340,0.014936673,0.510968531,0.002020103
0.771000,0.243755709,0.014951216,0.510686977,0.001991918
0.772000,0.246353069,0.014965699,0.510399657,0.001963552
0.773000,0.248951265,0.014980113,0.510106489,0.001935005
0.774000,0.251550145,0.014994448,0.509807395,0.001906277
0.775000,0.254149556,0.015008694,0.509502294,0.001877368
0.776000,0.256749346,0.015022841,0.509191108,0.001848279
0.777000,0.259349363,0.015036880,0.508873757,0.001819007
0.778000,0.261949454,0.015050800,0.508550164,0.001789554
0.779000,0.264549468,0.015064591,0.508220249,0.001759919
0.780000,0.267149253,0.015078245,0.507883937,0.001730102
0.781000,0.269748658,0.015091750,0.507541149,0.001700102
0.782000,0.272347531,0.015105097,0.507191808,0.001669920
0.783000,0.274945722,0.015118276,0.506835839,0.001639554
0.784000,0.277543081,0.015131278,0.506473165,0.001609005
0.785000,0.280139456,0.015144091,0.506103711,0.001578272
0.786000,0.282734700,0.015156707,0.505727402,0.001547355
0.787000,0.285328661,0.015169115,0.505344164,0.001516253
0.788000,0.287921190,0.015181306,0.504953922,0.001484966
0.789000,0.290512140,0.015193269,0.504556603,0.001453493
0.790000,0.293101360,0.015204995,0.504152134,0.001421835
0.791000,0.295688704,0.015216473,0.503740442,0.001389990
0.792000,0.298274023,0.015227694,0.503321456,0.001357958
0.793000,0.300857171,0.015238649,0.502895104,0.001325738
0.794000,0.303438000,0.015249327,0.502461315,0.001293330
0.795000,0.306016363,0.015259718,0.502020019,0.001260733
0.796000,0.308592116,0.015269813,0.501571147,0.001227947
0.797000,0.311165111,0.015279602,0.501114628,0.001194971
0.798000,0.313735205,0.015289076,0.500650395,0.001161805
0.799000,0.316302252,0.015298224,0.500178379,0.001128447
0.800000,0.318866108,0.015307038,0.499698513,0.001094898
0.801000,0.321426630,0.015315507,0.499210731,0.001061155
0.802000,0.323983674,0.015323623,0.498714965,0.001027220
0.803000,0.326537098,0.015331375,0.498211152,0.000993090
0.804000,0.329086760,0.015338754,0.497699225,0.000958765
0.805000,0.331632518,0.015345751,0.497179121,0.000924245
0.806000,0.334174231,0.015352357,0.496650775,0.000889528
0.807000,0.336711758,0.015358563,0.496114127,0.000854614
0.808000,0.339244960,0.015364359,0.495569112,0.000819501
0.809000,0.341773697,0.015369736,0.495015670,0.000784190
0.810000,0.344297831,0.015374685,0.494453740,0.000748678
0.811000,0.346817224,0.015379198,0.493883261,0.000712966
0.812000,0.349331737,0.015383265,0.493304175,0.000677052
0.813000,0.351841235,0.015386877,0.492716423,0.000640935
0.814000,0.354345581,0.015390027,0.492119947,0.000604614
0.815000,0.356844639,0.015392704,0.491514689,0.000568088
0.816000,0.359338275,0.015394901,0.490900594,0.000531357
0.817000,0.361826355,0.015396610,0.490277606,0.000494418
0.818000,0.364308744,0.015397821,0.489645670,0.000457272
0.819000,0.366785310,0.015398527,0.489004732,0.000419916
0.820000,0.369255920,0.015398719,0.488354738,0.000382351
0.821000,0.371720445,0.015398389,0.487695637,0.000344574
0.822000,0.374178751,0.015397530,0.487027377,0.000306585
0.823000,0.376630711,0.015396133,0.486349906,0.000268382
0.824000,0.379076194,0.015394190,0.485663175,0.000229965
0.825000,0.381515072,0.015391694,0.484967134,0.000191331
0.826000,0.383947217,0.015388637,0.484261736,0.000152481
0.827000,0.386372503,0.015385012,0.483546932,0.000113411
0.828000,0.388790802,0.015380811,0.482822676,0.000074123
0.829000,0.391201991,0.015376027,0.482088923,0.000034613
0.830000,0.393605944,0.015370653,0.481345627,-0.000005119
0.831000,0.396002537,0.015364682,0.480592744,-0.000045074
0.832000,0.398391648,0.015358106,0.479830231,-0.000085254
0.833000,0.400773155,0.015350920,0.479058046,-0.000125661
0.834000,0.403146935,0.015343115,0.478276148,-0.000166295
0.835000,0.405512870,0.015334687,0.477484496,-0.000207158
0.836000,0.407870839,0.015325628,0.476683050,-0.000248251
0.837000,0.410220724,0.015315932,0.475871772,-0.000289575
0.838000,0.412562407,0.015305592,0.475050624,-0.000331133
0.839000,0.414895770,0.015294604,0.474219570,-0.000372925
0.840000,0.417220699,0.015282960,0.473378574,-0.000414954
0.841000,0.419537077,0.015270655,0.472527600,-0.000457219
0.842000,0.421844792,0.015257683,0.471666615,-0.000499723
0.843000,0.424143728,0.015244039,0.470795586,-0.000542468
0.844000,0.426433775,0.015229717,0.469914481,-0.000585454
0.845000,0.428714820,0.015214713,0.469023269,-0.000628684
0.846000,0.430986754,0.015199020,0.468121920,-0.000672158
0.847000,0.433249466,0.015182634,0.467210404,-0.000715878
0.848000,0.435502849,0.015165550,0.466288695,-0.000759846
0.849000,0.437746794,0.015147764,0.465356764,-0.000804064
0.850000,0.439981195,0.015129270,0.464414586,-0.000848532
0.851000,0.442205947,0.015110065,0.463462135,-0.000893252
0.852000,0.444420944,0.015090143,0.462499389,-0.000938226
0.853000,0.446626084,0.015069502,0.461526322,-0.000983455
0.854000,0.448821263,0.015048136,0.460542915,-0.001028941
0.855000,0.451006380,0.015026043,0.459549145,-0.001074686
0.856000,0.453181335,0.015003217,0.458544993,-0.001120690
0.857000,0.455346027,0.014979657,0.457530439,-0.001166956
0.858000,0.457500359,0.014955358,0.456505467,-0.001213484
0.859000,0.459644233,0.014930317,0.455470060,-0.001260278
0.860000,0.461777553,0.014904532,0.454424200,-0.001307337
0.861000,0.463900223,0.014877998,0.453367875,-0.001354664
0.862000,0.466012148,0.014850713,0.452301070,-0.001402260
0.863000,0.468113237,0.014822676,0.451223773,-0.001450126
0.864000,0.470203396,0.014793882,0.450135972,-0.001498265
0.865000,0.472282535,0.014764330,0.449037658,-0.001546677
0.866000,0.474350563,0.014734018,0.447928820,-0.001595365
0.867000,0.476407393,0.014702944,0.446809450,-0.001644329
0.868000,0.478452935,0.014671105,0.445679542,-0.001693571
0.869000,0.480487103,0.014638500,0.444539089,-0.001743093
0.870000,0.482509813,0.014605128,0.443388087,-0.001792896
0.871000,0.484520979,0.014570987,0.442226532,-0.001842982
0.872000,0.486520518,0.014536075,0.441054420,-0.001893352
0.873000,0.488508348,0.014500393,0.439871750,-0.001944007
0.874000,0.490484389,0.014463937,0.438678523,-0.001994949
0.875000,0.492448559,0.014426709,0.437474738,-0.002046179
0.876000,0.494400781,0.014388707,0.436260397,-0.002097699
0.877000,0.496340977,0.014349931,0.435035503,-0.002149510
0.878000,0.498269070,0.014310381,0.433800059,-0.002201613
0.879000,0.500184985,0.014270056,0.432554072,-0.002254010
0.880000,0.502088648,0.014228956,0.431297548,-0.002306702
0.881000,0.503979987,0.014187081,0.430030492,-0.002359690
0.882000,0.505858929,0.014144433,0.428752915,-0.002412976
0.883000,0.507725404,0.014101010,0.427464826,-0.002466560
0.884000,0.509579342,0.014056815,0.426166235,-0.002520445
0.885000,0.511420676,0.014011847,0.424857155,-0.002574631
0.886000,0.513249338,0.013966107,0.423537598,-0.002629119
0.887000,0.515065262,0.013919597,0.422207579,-0.002683911
0.888000,0.516868385,0.013872318,0.420867112,-0.002739008
0.889000,0.518658642,0.013824271,0.419516215,-0.002794410
0.890000,0.520435971,0.013775457,0.418154905,-0.002850120
0.891000,0.522200311,0.013725879,0.416783200,-0.002906137
0.892000,0.523951604,0.013675538,0.415401122,-0.002962462
0.893000,0.525689789,0.013624436,0.414008689,-0.003019098
0.894000,0.527414809,0.013572575,0.412605926,-0.003076044
0.895000,0.529126610,0.013519958,0.411192855,-0.003133302
0.896000,0.530825135,0.013466586,0.409769501,-0.003190873
0.897000,0.532510331,0.013412463,0.408335889,-0.003248756
0.898000,0.534182146,0.013357592,0.406892046,-0.003306954
0.899000,0.535840528,0.013301974,0.405438001,-0.003365466
0.900000,0.537485427,0.013245613,0.403973781,-0.003424294
0.901000,0.539116795,0.013188512,0.402499418,-0.003483438
0.902000,0.540734585,0.013130675,0.401014943,-0.003542899
0.903000,0.542338750,0.013072104,0.399520389,-0.003602677
0.904000,0.543929244,0.013012804,0.398015789,-0.003662772
0.905000,0.545506025,0.012952777,0.396501178,-0.003723186
0.906000,0.547069050,0.012892029,0.394976592,-0.003783919
0.907000,0.548618277,0.012830562,0.393442068,-0.003844971
0.908000,0.550153667,0.012768382,0.391897645,-0.003906342
0.909000,0.551675180,0.012705491,0.390343362,-0.003968032
0.910000,0.553182780,0.012641895,0.388779260,-0.004030043
0.911000,0.554676430,0.012577598,0.387205380,-0.004092373
0.912000,0.556156095,0.012512604,0.385621765,-0.004155024
0.913000,0.557621741,0.012446919,0.384028460,-0.004217995
0.914000,0.559073336,0.012380547,0.382425510,-0.004281286
0.915000,0.560510849,0.012313494,0.380812960,-0.004344897
0.916000,0.561934249,0.012245763,0.379190859,-0.004408828
0.917000,0.563343509,0.012177362,0.377559255,-0.004473079
0.918000,0.564738599,0.012108294,0.375918197,-0.004537650
0.919000,0.566119495,0.012038566,0.374267737,-0.004602540
