t,hip_L.q,abduct_L.q,hip_R.q,abduct_R.q
0.454000,-0.171088481,0.021464432,0.450622547,-0.006656139
0.455000,-0.172472512,0.021488577,0.449918110,-0.006587650
0.456000,-0.173837141,0.021511714,0.449213671,-0.006519735
0.457000,-0.175182228,0.021533845,0.448509349,-0.006452393
0.458000,-0.176507635,0.021554970,0.447805263,-0.006385624
0.459000,-0.177813224,0.021575089,0.447101528,-0.006319427
0.460000,-0.179098861,0.021594205,0.446398262,-0.006253804
0.461000,-0.180364413,0.021612317,0.445695579,-0.006188752
0.462000,-0.181609747,0.021629428,0.444993592,-0.006124272
0.463000,-0.182834732,0.021645540,0.444292416,-0.006060362
0.464000,-0.184039241,0.021660655,0.443592162,-0.005997023
0.465000,-0.185223145,0.021674775,0.442892941,-0.005934254
0.466000,-0.186386320,0.021687903,0.442194862,-0.005872053
0.467000,-0.187528642,0.021700041,0.441498035,-0.005810421
0.468000,-0.188649987,0.021711193,0.440802568,-0.005749355
0.469000,-0.189750237,0.021721362,0.440108566,-0.005688855
0.470000,-0.190829272,0.021730551,0.439416136,-0.005628920
0.471000,-0.191886976,0.021738765,0.438725382,-0.005569549
0.472000,-0.192923232,0.021746008,0.438036407,-0.005510741
0.473000,-0.193937927,0.021752284,0.437349314,-0.005452494
0.474000,-0.194930951,0.021757597,0.436664202,-0.005394807
0.475000,-0.195902192,0.021761952,0.435981173,-0.005337679
0.476000,-0.196851542,0.021765355,0.435300324,-0.005281108
0.477000,-0.197778896,0.021767810,0.434621754,-0.005225094
0.478000,-0.198684148,0.021769324,0.433945558,-0.005169634
0.479000,-0.199567196,0.021769902,0.433271831,-0.005114728
0.480000,-0.200427939,0.021769550,0.432600667,-0.005060372
0.481000,-0.201266278,0.021768275,0.431932158,-0.005006567
0.482000,-0.202082116,0.021766083,0.431266396,-0.004953310
0.483000,-0.202875358,0.021762980,0.430603470,-0.004900600
0.484000,-0.203645909,0.021758975,0.429943469,-0.004848435
0.485000,-0.204393680,0.021754073,0.429286481,-0.004796812
0.486000,-0.205118579,0.021748283,0.428632592,-0.004745732
0.487000,-0.205820521,0.021741612,0.427981886,-0.004695191
0.488000,-0.206499418,0.021734068,0.427334446,-0.004645188
0.489000,-0.207155187,0.021725660,0.426690355,-0.004595721
0.490000,-0.207787747,0.021716395,0.426049694,-0.004546788
0.491000,-0.208397018,0.021706283,0.425412541,-0.004498387
0.492000,-0.208982921,0.021695332,0.424778975,-0.004450516
0.493000,-0.209545382,0.021683551,0.424149073,-0.004403174
0.494000,-0.210084325,0.021670950,0.423522909,-0.004356359
0.495000,-0.210599681,0.021657538,0.422900557,-0.004310068
0.496000,-0.211091378,0.021643324,0.422282090,-0.004264299
0.497000,-0.211559349,0.021628319,0.421667579,-0.004219051
0.498000,-0.212003528,0.021612533,0.421057094,-0.004174321
0.499000,-0.212423852,0.021595976,0.420450701,-0.004130108
0.500000,-0.212820259,0.021578659,0.419848469,-0.004086410
0.501000,-0.213192689,0.021560592,0.419250462,-0.004043223
0.502000,-0.213541086,0.021541786,0.418656744,-0.004000547
0.503000,-0.213865393,0.021522253,0.418067378,-0.003958380
0.504000,-0.214165558,0.021502003,0.417482424,-0.003916718
0.505000,-0.214441528,0.021481049,0.416901941,-0.003875561
0.506000,-0.214693256,0.021459401,0.416325989,-0.003834906
0.507000,-0.214920694,0.021437073,0.415754622,-0.003794752
0.508000,-0.215123798,0.021414075,0.415187896,-0.003755095
0.509000,-0.215302524,0.021390420,0.414625864,-0.003715934
0.510000,-0.215456832,0.021366121,0.414068578,-0.003677267
0.511000,-0.215586683,0.021341190,0.413516088,-0.003639092
0.512000,-0.215692042,0.021315639,0.412968444,-0.003601407
0.513000,-0.215772873,0.021289483,0.412425692,-0.003564210
0.514000,-0.215829145,0.021262732,0.411887879,-0.003527498
0.515000,-0.215860829,0.021235402,0.411355048,-0.003491271
0.516000,-0.215867895,0.021207505,0.410827242,-0.003455525
0.517000,-0.215850320,0.021179055,0.410304503,-0.003420259
0.518000,-0.215808078,0.021150065,0.409786870,-0.003385471
0.519000,-0.215741150,0.021120549,0.409274380,-0.003351158
0.520000,-0.215649516,0.021090521,0.408767071,-0.003317320
0.521000,-0.215533159,0.021059995,0.408264978,-0.003283953
0.522000,-0.215392065,0.021028986,0.407768133,-0.003251056
0.523000,-0.215226220,0.020997507,0.407276568,-0.003218628
0.524000,-0.215035616,0.020965573,0.406790314,-0.003186665
0.525000,-0.214820243,0.020933198,0.406309399,-0.003155167
0.526000,-0.214580095,0.020900397,0.405833851,-0.003124131
0.527000,-0.214315170,0.020867186,0.405363694,-0.003093556
0.528000,-0.214025465,0.020833577,0.404898953,-0.003063439
0.529000,-0.213710981,0.020799587,0.404439650,-0.003033780
0.530000,-0.213371721,0.020765231,0.403985805,-0.003004575
0.531000,-0.213007690,0.020730523,0.403537438,-0.002975824
0.532000,-0.212618895,0.020695479,0.403094566,-0.002947525
0.533000,-0.212205346,0.020660114,0.402657206,-0.002919675
0.534000,-0.211767055,0.020624443,0.402225370,-0.002892273
0.535000,-0.211304034,0.020588482,0.401799073,-0.002865318
0.536000,-0.210816301,0.020552246,0.401378326,-0.002838808
0.537000,-0.210303874,0.020515751,0.400963137,-0.002812740
0.538000,-0.209766773,0.020479012,0.400553516,-0.002787114
0.539000,-0.209205020,0.020442044,0.400149468,-0.002761928
0.540000,-0.208618641,0.020404864,0.399750997,-0.002737180
0.541000,-0.208007663,0.020367487,0.399358109,-0.002712869
0.542000,-0.207372114,0.020329929,0.398970803,-0.002688993
0.543000,-0.206712027,0.020292205,0.398589080,-0.002665551
0.544000,-0.206027435,0.020254332,0.398212938,-0.002642541
0.545000,-0.205318373,0.020216324,0.397842375,-0.002619962
0.546000,-0.204584881,0.020178198,0.397477386,-0.002597812
0.547000,-0.203826997,0.020139970,0.397117963,-0.002576089
0.548000,-0.203044764,0.020101655,0.396764101,-0.002554793
0.549000,-0.202238228,0.020063269,0.396415788,-0.002533922
0.550000,-0.201407433,0.020024828,0.396073014,-0.002513475
0.551000,-0.200552430,0.019986348,0.395735766,-0.002493450
0.552000,-0.199673270,0.019947844,0.395404031,-0.002473847
0.553000,-0.198770005,0.019909332,0.395077792,-0.002454663
0.554000,-0.197842691,0.019870828,0.394757032,-0.002435897
0.555000,-0.196891385,0.019832347,0.394441733,-0.002417549
0.556000,-0.195916147,0.019793904,0.394131873,-0.002399616
0.557000,-0.194917039,0.019755517,0.393827432,-0.002382099
0.558000,-0.193894124,0.019717199,0.393528386,-0.002364995
0.559000,-0.192847469,0.019678967,0.393234709,-0.002348303
0.560000,-0.191777142,0.019640835,0.392946375,-0.002332023
0.561000,-0.190683212,0.019602819,0.392663356,-0.002316154
0.562000,-0.189565753,0.019564935,0.392385623,-0.002300693
0.563000,-0.188424838,0.019527197,0.392113144,-0.002285640
0.564000,-0.187260544,0.019489620,0.391845887,-0.002270995
0.565000,-0.186072950,0.019452220,0.391583818,-0.002256755
0.566000,-0.184862137,0.019415011,0.391326901,-0.002242921
0.567000,-0.183628186,0.019378008,0.391075099,-0.002229490
0.568000,-0.182371183,0.019341226,0.390828373,-0.002216462
0.569000,-0.181091215,0.019304679,0.390586684,-0.002203837
0.570000,-0.179788371,0.019268382,0.390349990,-0.002191612
0.571000,-0.178462741,0.019232349,0.390118248,-0.002179788
0.572000,-0.177114418,0.019196594,0.389891414,-0.002168363
0.573000,-0.175743497,0.019161131,0.389669441,-0.002157336
0.574000,-0.174350076,0.019125974,0.389452283,-0.002146707
0.575000,-0.172934252,0.019091138,0.389239891,-0.002136475
0.576000,-0.171496128,0.019056635,0.389032215,-0.002126638
0.577000,-0.170035805,0.019022479,0.388829202,-0.002117196
0.578000,-0.168553390,0.018988683,0.388630801,-0.002108148
0.579000,-0.167048987,0.018955261,0.388436957,-0.002099494
0.580000,-0.165522707,0.018922226,0.388247614,-0.002091232
0.581000,-0.163974659,0.018889590,0.388062714,-0.002083362
0.582000,-0.162404957,0.018857366,0.387882201,-0.002075883
0.583000,-0.160813715,0.018825567,0.387706013,-0.002068795
0.584000,-0.159201049,0.018794205,0.387534089,-0.002062096
0.585000,-0.157567077,0.018763291,0.387366368,-0.002055785
0.586000,-0.155911919,0.018732839,0.387202785,-0.002049863
0.587000,-0.154235698,0.018702859,0.387043275,-0.002044328
0.588000,-0.152538538,0.018673363,0.386887772,-0.002039180
0.589000,-0.150820563,0.018644363,0.386736208,-0.002034417
0.590000,-0.149081901,0.018615869,0.386588513,-0.002030040
0.591000,-0.147322682,0.018587892,0.386444619,-0.002026047
0.592000,-0.145543036,0.018560443,0.386304453,-0.002022439
0.593000,-0.143743097,0.018533533,0.386167942,-0.002019213
0.594000,-0.141922998,0.018507172,0.386035012,-0.002016370
0.595000,-0.140082877,0.018481369,0.385905589,-0.002013909
0.596000,-0.138222870,0.018456135,0.385779595,-0.002011829
0.597000,-0.136343119,0.018431479,0.385656954,-0.002010130
0.598000,-0.134443764,0.018407410,0.385537586,-0.002008811
0.599000,-0.132524949,0.018383937,0.385421411,-0.002007871
0.600000,-0.130586818,0.018361069,0.385308348,-0.002007310
0.601000,-0.128629517,0.018338814,0.385198316,-0.002007126
0.602000,-0.126653196,0.018317182,0.385091229,-0.002007320
0.603000,-0.124658003,0.018296179,0.384987005,-0.002007891
0.604000,-0.122644090,0.018275813,0.384885557,-0.002008838
0.605000,-0.120611610,0.018256093,0.384786798,-0.002010161
0.606000,-0.118560717,0.018237025,0.384690641,-0.002011858
0.607000,-0.116491568,0.018218616,0.384596997,-0.002013929
0.608000,-0.114404320,0.018200873,0.384505776,-0.002016374
0.609000,-0.112299132,0.018183802,0.384416887,-0.002019192
0.610000,-0.110176165,0.018167410,0.384330238,-0.002022383
0.611000,-0.108035581,0.018151702,0.384245736,-0.002025944
0.612000,-0.105877543,0.018136683,0.384163287,-0.002029877
0.613000,-0.103702217,0.018122360,0.384082796,-0.002034180
0.614000,-0.101509770,0.018108736,0.384004168,-0.002038853
0.615000,-0.099300368,0.018095817,0.383927304,-0.002043895
0.616000,-0.097074182,0.018083608,0.383852109,-0.002049306
0.617000,-0.094831382,0.018072111,0.383778482,-0.002055084
0.618000,-0.092572140,0.018061331,0.383706324,-0.002061229
0.619000,-0.090296630,0.018051272,0.383635536,-0.002067740
0.620000,-0.088005026,0.018041937,0.383566014,-0.002074618
0.621000,-0.085697505,0.018033328,0.383497659,-0.002081860
0.622000,-0.083374244,0.018025449,0.383430365,-0.002089466
0.623000,-0.081035422,0.018018301,0.383364030,-0.002097437
0.624000,-0.078681218,0.018011887,0.383298549,-0.002105770
0.625000,-0.076311813,0.018006208,0.383233816,-0.002114465
0.626000,-0.073927391,0.018001266,0.383169725,-0.002123522
0.627000,-0.071528134,0.017997061,0.383106170,-0.002132940
0.628000,-0.069114227,0.017993595,0.383043042,-0.002142718
0.629000,-0.066685857,0.017990868,0.382980233,-0.002152855
0.630000,-0.064243210,0.017988881,0.382917635,-0.002163351
0.631000,-0.061786474,0.017987632,0.382855137,-0.002174205
0.632000,-0.059315839,0.017987122,0.382792628,-0.002185416
0.633000,-0.056831495,0.017987351,0.382729999,-0.002196983
0.634000,-0.054333633,0.017988316,0.382667137,-0.002208906
0.635000,-0.051822446,0.017990016,0.382603929,-0.002221184
0.636000,-0.049298127,0.017992451,0.382540264,-0.002233816
0.637000,-0.046760871,0.017995617,0.382476026,-0.002246801
0.638000,-0.044210873,0.017999513,0.382411104,-0.002260138
0.639000,-0.041648329,0.018004136,0.382345380,-0.002273828
0.640000,-0.039073437,0.018009483,0.382278742,-0.002287868
0.641000,-0.036486396,0.018015551,0.382211072,-0.002302258
0.642000,-0.033887403,0.018022337,0.382142256,-0.002316998
0.643000,-0.031276659,0.018029836,0.382072175,-0.002332086
0.644000,-0.028654366,0.018038045,0.382000714,-0.002347522
0.645000,-0.026020724,0.018046959,0.381927755,-0.002363305
0.646000,-0.023375936,0.018056574,0.381853180,-0.002379433
0.647000,-0.020720205,0.018066884,0.381776871,-0.002395907
0.648000,-0.018053736,0.018077885,0.381698708,-0.002412725
0.649000,-0.015376733,0.018089571,0.381618574,-0.002429887
0.650000,-0.012689402,0.018101935,0.381536349,-0.002447391
0.651000,-0.009991948,0.018114972,0.381451913,-0.002465237
0.652000,-0.007284579,0.018128675,0.381365146,-0.002483423
0.653000,-0.004567503,0.018143038,0.381275927,-0.002501950
0.654000,-0.001840927,0.018158054,0.381184138,-0.002520816
0.655000,0.000894940,0.018173715,0.381089656,-0.002540020
0.656000,0.003639889,0.018190014,0.380992361,-0.002559561
0.657000,0.006393709,0.018206943,0.380892132,-0.002579439
0.658000,0.009156190,0.018224494,0.380788847,-0.002599653
0.659000,0.011927121,0.018242658,0.380682385,-0.002620201
0.660000,0.014706290,0.018261428,0.380572625,-0.002641083
0.661000,0.017493486,0.018280794,0.380459444,-0.002662298
0.662000,0.020288497,0.018300746,0.380342720,-0.002683846
0.663000,0.023091108,0.018321277,0.380222332,-0.002705724
0.664000,0.025901107,0.018342375,0.380098158,-0.002727933
0.665000,0.028718280,0.018364031,0.379970075,-0.002750471
0.666000,0.031542414,0.018386236,0.379837962,-0.002773338
0.667000,0.034373293,0.018408977,0.379701696,-0.002796533
0.668000,0.037210703,0.018432246,0.379561155,-0.002820054
0.669000,0.040054430,0.018456031,0.379416218,-0.002843902
0.670000,0.042904256,0.018480322,0.379266761,-0.002868074
0.671000,0.045759968,0.018505106,0.379112664,-0.002892571
0.672000,0.048621350,0.018530372,0.378953804,-0.002917391
0.673000,0.051488184,0.018556109,0.378790060,-0.002942534
0.674000,0.054360256,0.018582305,0.378621310,-0.002967999
0.675000,0.057237348,0.018608947,0.378447432,-0.002993784
0.676000,0.060119244,0.018636023,0.378268306,-0.003019890
0.677000,0.063005728,0.018663521,0.378083810,-0.003046314
0.678000,0.065896582,0.018691428,0.377893823,-0.003073058
0.679000,0.068791591,0.018719731,0.377698224,-0.003100118
0.680000,0.071690536,0.018748417,0.377496893,-0.003127496
0.681000,0.074593202,0.018777472,0.377289711,-0.003155190
0.682000,0.077499371,0.018806883,0.377076556,-0.003183199
0.683000,0.080408826,0.018836637,0.376857310,-0.003211523
0.684000,0.083321351,0.018866719,0.376631853,-0.003240160
0.685000,0.086236728,0.018897117,0.376400066,-0.003269110
0.686000,0.089154741,0.018927814,0.376161831,-0.003298373
0.687000,0.092075174,0.018958798,0.375917029,-0.003327948
0.688000,0.094997809,0.018990054,0.375665543,-0.003357833
0.689000,0.097922430,0.019021568,0.375407256,-0.003388029
0.690000,0.100848822,0.019053324,0.375142050,-0.003418534
0.691000,0.103776767,0.019085307,0.374869809,-0.003449349
0.692000,0.106706051,0.019117504,0.374590417,-0.003480471
0.693000,0.109636458,0.019149899,0.374303759,-0.003511902
0.694000,0.112567772,0.019182476,0.374009720,-0.003543640
0.695000,0.115499779,0.019215220,0.373708185,-0.003575684
0.696000,0.118432263,0.019248117,0.373399040,-0.003608034
0.697000,0.121365010,0.019281150,0.373082173,-0.003640690
0.698000,0.124297807,0.019314304,0.372757469,-0.003673651
0.699000,0.127230439,0.019347564,0.372424819,-0.003706917
0.700000,0.130162693,0.019380912,0.372084109,-0.003740486
0.701000,0.133094356,0.019414335,0.371735229,-0.003774360
0.702000,0.136025217,0.019447816,0.371378069,-0.003808536
0.703000,0.138955061,0.019481338,0.371012520,-0.003843015
0.704000,0.141883679,0.019514886,0.370638473,-0.003877797
0.705000,0.144810859,0.019548445,0.370255819,-0.003912881
0.706000,0.147736390,0.019581997,0.369864452,-0.003948267
0.707000,0.150660063,0.019615526,0.369464265,-0.003983954
0.708000,0.153581668,0.019649017,0.369055152,-0.004019942
0.709000,0.156500996,0.019682454,0.368637009,-0.004056232
0.710000,0.159417838,0.019715819,0.368209730,-0.004092822
0.711000,0.162331988,0.019749097,0.367773214,-0.004129712
0.712000,0.165243238,0.019782271,0.367327357,-0.004166904
0.713000,0.168151382,0.019815326,0.366872058,-0.004204395
0.714000,0.171056214,0.019848244,0.366407216,-0.004242187
0.715000,0.173957529,0.019881010,0.365932732,-0.004280278
0.716000,0.176855123,0.019913608,0.365448506,-0.004318670
0.717000,0.179748793,0.019946021,0.364954441,-0.004357362
0.718000,0.182638335,0.019978232,0.364450439,-0.004396354
0.719000,0.185523547,0.020010226,0.363936405,-0.004435646
0.720000,0.188404229,0.020041987,0.363412244,-0.004475238
0.721000,0.191280181,0.020073498,0.362877861,-0.004515130
0.722000,0.194151202,0.020104744,0.362333164,-0.004555323
0.723000,0.197017093,0.020135708,0.361778061,-0.004595816
0.724000,0.199877659,0.020166374,0.361212460,-0.004636610
0.725000,0.202732700,0.020196726,0.360636273,-0.004677705
0.726000,0.205582023,0.020226749,0.360049410,-0.004719102
0.727000,0.208425430,0.020256426,0.359451783,-0.004760799
0.728000,0.211262730,0.020285742,0.358843307,-0.004802799
0.729000,0.214093728,0.020314682,0.358223895,-0.004845101
0.730000,0.216918232,0.020343229,0.357593464,-0.004887705
0.731000,0.219736051,0.020371368,0.356951930,-0.004930612
0.732000,0.222546996,0.020399084,0.356299212,-0.004973823
0.733000,0.225350878,0.020426362,0.355635229,-0.005017337
0.734000,0.228147508,0.020453186,0.354959901,-0.005061156
0.735000,0.230936700,0.020479541,0.354273151,-0.005105280
0.736000,0.233718268,0.020505413,0.353574901,-0.005149709
0.737000,0.236492028,0.020530786,0.352865075,-0.005194444
0.738000,0.239257796,0.020555646,0.352143600,-0.005239486
0.739000,0.242015390,0.020579978,0.351410401,-0.005284835
0.740000,0.244764629,0.020603767,0.350665408,-0.005330493
0.741000,0.247505333,0.020627000,0.349908549,-0.005376459
0.742000,0.250237324,0.020649662,0.349139755,-0.005422734
0.743000,0.252960423,0.020671740,0.348358959,-0.005469320
0.744000,0.255674455,0.020693218,0.347566093,-0.005516217
0.745000,0.258379246,0.020714084,0.346761094,-0.005563425
0.746000,0.261074620,0.020734324,0.345943896,-0.005610946
0.747000,0.263760407,0.020753924,0.345114438,-0.005658781
0.748000,0.266436434,0.020772872,0.344272658,-0.005706931
0.749000,0.269102533,0.020791154,0.343418498,-0.005755395
0.750000,0.271758535,0.020808756,0.342551898,-0.005804177
0.751000,0.274404273,0.020825668,0.341672803,-0.005853275
0.752000,0.277039581,0.020841875,0.340781157,-0.005902692
0.753000,0.279664296,0.020857366,0.339876906,-0.005952428
0.754000,0.282278254,0.020872129,0.338959999,-0.006002485
0.755000,0.284881293,0.020886151,0.338030384,-0.006052863
0.756000,0.287473255,0.020899420,0.337088011,-0.006103564
0.757000,0.290053981,0.020911926,0.336132835,-0.006154588
0.758000,0.292623313,0.020923656,0.335164807,-0.006205937
0.759000,0.295181097,0.020934599,0.334183884,-0.006257612
0.760000,0.297727177,0.020944745,0.333190023,-0.006309615
0.761000,0.300261402,0.020954083,0.332183181,-0.006361945
0.762000,0.302783620,0.020962602,0.331163320,-0.006414605
0.763000,0.305293683,0.020970292,0.330130400,-0.006467596
0.764000,0.307791442,0.020977142,0.329084384,-0.006520919
0.765000,0.310276750,0.020983143,0.328025238,-0.006574575
0.766000,0.312749464,0.020988286,0.326952928,-0.006628565
0.767000,0.315209439,0.020992560,0.325867422,-0.006682891
0.768000,0.317656535,0.020995956,0.324768690,-0.006737554
0.769000,0.320090611,0.020998466,0.323656702,-0.006792555
0.770000,0.322511529,0.021000081,0.322531433,-0.006847895
0.771000,0.324919153,0.021000792,0.321392856,-0.006903576
0.772000,0.327313347,0.021000590,0.320240948,-0.006959599
0.773000,0.329693977,0.020999469,0.319075686,-0.007015966
0.774000,0.332060913,0.020997419,0.317897051,-0.007072677
0.775000,0.334414025,0.020994435,0.316705023,-0.007129734
0.776000,0.336753183,0.020990507,0.315499586,-0.007187138
0.777000,0.339078262,0.020985630,0.314280725,-0.007244891
0.778000,0.341389136,0.020979795,0.313048425,-0.007302993
0.779000,0.343685682,0.020972998,0.311802675,-0.007361447
0.780000,0.345967779,0.020965231,0.310543465,-0.007420253
0.781000,0.348235308,0.020956488,0.309270786,-0.007479412
0.782000,0.350488150,0.020946764,0.307984632,-0.007538926
0.783000,0.352726189,0.020936053,0.306684998,-0.007598796
0.784000,0.354949312,0.020924350,0.305371880,-0.007659023
0.785000,0.357157404,0.020911649,0.304045277,-0.007719609
0.786000,0.359350357,0.020897946,0.302705190,-0.007780554
0.787000,0.361528060,0.020883237,0.301351621,-0.007841860
0.788000,0.363690406,0.020867516,0.299984573,-0.007903528
0.789000,0.365837291,0.020850781,0.298604052,-0.007965559
0.790000,0.367968611,0.020833027,0.297210066,-0.008027955
0.791000,0.370084263,0.020814250,0.295802623,-0.008090715
0.792000,0.372184150,0.020794449,0.294381736,-0.008153842
0.793000,0.374268171,0.020773618,0.292947415,-0.008217337
0.794000,0.376336232,0.020751757,0.291499677,-0.008281199
0.795000,0.378388238,0.020728862,0.290038537,-0.008345431
0.796000,0.380424098,0.020704930,0.288564014,-0.008410033
0.797000,0.382443719,0.020679962,0.287076127,-0.008475006
0.798000,0.384447015,0.020653953,0.285574899,-0.008540352
0.799000,0.386433898,0.020626904,0.284060353,-0.008606070
0.800000,0.388404283,0.020598813,0.282532513,-0.008672161
0.801000,0.390358088,0.020569679,0.280991409,-0.008738627
0.802000,0.392295232,0.020539501,0.279437068,-0.008805468
0.803000,0.394215636,0.020508279,0.277869522,-0.008872684
0.804000,0.396119223,0.020476013,0.276288802,-0.008940277
0.805000,0.398005917,0.020442702,0.274694944,-0.009008247
0.806000,0.399875645,0.020408349,0.273087984,-0.009076593
0.807000,0.401728337,0.020372951,0.271467960,-0.009145318
0.808000,0.403563922,0.020336512,0.269834912,-0.009214420
0.809000,0.405382334,0.020299032,0.268188881,-0.009283901
0.810000,0.407183507,0.020260512,0.266529912,-0.009353760
0.811000,0.408967377,0.020220953,0.264858049,-0.009423999
0.812000,0.410733883,0.020180359,0.263173340,-0.009494616
0.813000,0.412482965,0.020138730,0.261475833,-0.009565613
0.814000,0.414214566,0.020096070,0.259765581,-0.009636988
0.815000,0.415928630,0.020052380,0.258042634,-0.009708742
0.816000,0.417625104,0.020007664,0.256307048,-0.009780876
0.817000,0.419303935,0.019961925,0.254558880,-0.009853388
0.818000,0.420965074,0.019915165,0.252798186,-0.009926278
0.819000,0.422608473,0.019867390,0.251025027,-0.009999547
0.820000,0.424234087,0.019818601,0.249239465,-0.010073193
0.821000,0.425841871,0.019768804,0.247441563,-0.010147216
0.822000,0.427431783,0.019718002,0.245631387,-0.010221615
0.823000,0.429003785,0.019666201,0.243809003,-0.010296391
0.824000,0.430557837,0.019613404,0.241974480,-0.010371541
0.825000,0.432093904,0.019559617,0.240127890,-0.010447066
0.826000,0.433611952,0.019504844,0.238269304,-0.010522964
0.827000,0.435111949,0.019449092,0.236398796,-0.010599234
0.828000,0.436593865,0.019392365,0.234516444,-0.010675875
0.829000,0.438057672,0.019334670,0.232622324,-0.010752886
0.830000,0.439503344,0.019276012,0.230716516,-0.010830266
0.831000,0.440930856,0.019216398,0.228799102,-0.010908013
0.832000,0.442340187,0.019155834,0.226870164,-0.010986126
0.833000,0.443731316,0.019094327,0.224929787,-0.011064603
0.834000,0.445104226,0.019031883,0.222978058,-0.011143442
0.835000,0.446458899,0.018968510,0.221015065,-0.011222641
0.836000,0.447795322,0.018904214,0.219040898,-0.011302200
0.837000,0.449113483,0.018839003,0.217055649,-0.011382115
0.838000,0.450413370,0.018772885,0.215059411,-0.011462384
0.839000,0.451694976,0.018705867,0.213052280,-0.011543006
0.840000,0.452958294,0.018637958,0.211034352,-0.011623978
0.841000,0.454203320,0.018569165,0.209005726,-0.011705297
0.842000,0.455430050,0.018499497,0.206966502,-0.011786962
0.843000,0.456638485,0.018428962,0.204916783,-0.011868968
0.844000,0.457828625,0.018357569,0.202856671,-0.011951314
0.845000,0.459000474,0.018285326,0.200786272,-0.012033997
0.846000,0.460154036,0.018212244,0.198705694,-0.012117013
0.847000,0.461289320,0.018138330,0.196615044,-0.012200360
0.848000,0.462406333,0.018063594,0.194514432,-0.012284034
0.849000,0.463505087,0.017988045,0.192403972,-0.012368032
0.850000,0.464585594,0.017911694,0.190283776,-0.012452350
0.851000,0.465647869,0.017834550,0.188153959,-0.012536984
0.852000,0.466691928,0.017756622,0.186014638,-0.012621932
0.853000,0.467717790,0.017677921,0.183865931,-0.012707189
0.854000,0.468725476,0.017598457,0.181707959,-0.012792750
0.855000,0.469715007,0.017518241,0.179540842,-0.012878613
0.856000,0.470686406,0.017437282,0.177364703,-0.012964773
0.857000,0.471639701,0.017355591,0.175179668,-0.013051225
0.858000,0.472574919,0.017273179,0.172985862,-0.013137964
0.859000,0.473492089,0.017190057,0.170783413,-0.013224987
0.860000,0.474391242,0.017106235,0.168572450,-0.013312289
0.861000,0.475272412,0.017021725,0.166353104,-0.013399864
0.862000,0.476135634,0.016936538,0.164125507,-0.013487708
0.863000,0.476980945,0.016850685,0.161889791,-0.013575816
0.864000,0.477808382,0.016764177,0.159646094,-0.013664181
0.865000,0.478617987,0.016677026,0.157394550,-0.013752800
0.866000,0.479409801,0.016589244,0.155135298,-0.013841666
0.867000,0.480183868,0.016500841,0.152868478,-0.013930773
0.868000,0.480940235,0.016411830,0.150594230,-0.014020117
0.869000,0.481678948,0.016322222,0.148312697,-0.014109691
0.870000,0.482400056,0.016232030,0.146024021,-0.014199488
0.871000,0.483103611,0.016141264,0.143728349,-0.014289504
0.872000,0.483789664,0.016049938,0.141425826,-0.014379731
0.873000,0.484458271,0.015958064,0.139116600,-0.014470163
0.874000,0.485109486,0.015865652,0.136800821,-0.014560794
0.875000,0.485743369,0.015772717,0.134478638,-0.014651617
0.876000,0.486359977,0.015679269,0.132150204,-0.014742625
0.877000,0.486959372,0.015585322,0.129815670,-0.014833811
0.878000,0.487541616,0.015490887,0.127475192,-0.014925169
0.879000,0.488106774,0.015395978,0.125128926,-0.015016690
0.880000,0.488654912,0.015300605,0.122777027,-0.015108369
0.881000,0.489186096,0.015204783,0.120419653,-0.015200196
0.882000,0.489700397,0.015108523,0.118056965,-0.015292165
0.883000,0.490197884,0.015011839,0.115689122,-0.015384268
0.884000,0.490678630,0.014914742,0.113316286,-0.015476498
0.885000,0.491142708,0.014817245,0.110938620,-0.015568846
0.886000,0.491590194,0.014719361,0.108556287,-0.015661304
0.887000,0.492021165,0.014621102,0.106169453,-0.015753865
0.888000,0.492435698,0.014522482,0.103778284,-0.015846519
0.889000,0.492833874,0.014423513,0.101382948,-0.015939259
0.890000,0.493215774,0.014324207,0.098983611,-0.016032076
0.891000,0.493581481,0.014224578,0.096580445,-0.016124961
0.892000,0.493931080,0.014124637,0.094173619,-0.016217907
0.893000,0.494264654,0.014024398,0.091763305,-0.016310903
0.894000,0.494582293,0.013923873,0.089349675,-0.016403941
0.895000,0.494884084,0.013823075,0.086932904,-0.016497012
0.896000,0.495170117,0.013722017,0.084513165,-0.016590107
0.897000,0.495440484,0.013620710,0.082090633,-0.016683217
0.898000,0.495695277,0.013519169,0.079665487,-0.016776331
0.899000,0.495934590,0.013417405,0.077237902,-0.016869442
0.900000,0.496158519,0.013315430,0.074808057,-0.016962538
0.901000,0.496367160,0.013213258,0.072376132,-0.017055612
0.902000,0.496560612,0.013110901,0.069942306,-0.017148652
0.903000,0.496738973,0.013008372,0.067506760,-0.017241649
0.904000,0.496902344,0.012905682,0.065069676,-0.017334593
0.905000,0.497050827,0.012802844,0.062631236,-0.017427474
0.906000,0.497184525,0.012699870,0.060191624,-0.017520283
0.907000,0.497303542,0.012596773,0.057751024,-0.017613008
0.908000,0.497407984,0.012493566,0.055309621,-0.017705639
0.909000,0.497497956,0.012390259,0.052867601,-0.017798167
0.910000,0.497573568,0.012286865,0.050425149,-0.017890581
0.911000,0.497634928,0.012183397,0.047982453,-0.017982870
